index	sentence1	sentence2	label
1231	心里价多少	这房子目前报价是商品房满五年唯一的价格	0
2936	能看吗	我问问	1
1917	是独立房产证吗？	商用	0
64	北一路哪？	对	0
5215	什么时候能够看房呢？	您稍等一下哈	0
4277	小学呢	照母山比较好的楼盘约克郡，但是人小也读不了	0
4595	有多大议价空间？	价格跟付款方式也有关	1
3596	能做高贷款吗	1栋中高层	0
4099	装修好了的？	房东说满了两年契税发票，斩钉截铁的说。	0
4380	我想去看看	👌	0
3467	可以看看吗	好的	0
5068	您好，我想咨询鼎基丽湾域南区小区	有84平两房的	0
4374	晒不到太阳吗?	您来看过吗？	0
1800	您好，我正在看招商公园四期璟园的房子	招商4期只有110平和180平的	0
193	您好，我想了解融创文旅城御林即将上架的4室房源报价。	4号户型的吗？	0
879	可以组合贷吗	嗯嗯，可以	1
297	您好，请问这个房子周边有哪些学校？	科技实验小学，中学北片	1
3626	有个税？	是的	0
3683	可以公积金贷款吗	您需要使用公积金贷款吗	0
733	这个价格包含家具家电吗	加我微信说吧	0
3297	C区有没有房产证	11层的	0
2032	是不是采光特差	这个采光没问题不吵	1
3171	要给高税吗？	这套是步梯的顶楼哦	0
5991	有房本吗	产权70年 可以落户上学	0
4266	什么时候能够看房呢？	没有	0
2440	把山吗？	价格可以研究	0
5311	您好，请问这个房子周边有哪些学校？	这套是现在总价比较低的	0
748	您好，我正在看耀江五月花苑的房子	您点击进入即可	0
3701	请问临街吗	不临街在9号楼	1
4670	有房产证吗？	精装修的我们租过3500	0
1402	这套房子能贷款多少	能带百分之70	1
4499	您好，请问这个户型有啥优缺点	好，我来约，方便留个联系方式吗？	0
2549	您好，请问这个户型有啥优缺点	但是小区也大部分都是一南卧一北卧这种户型	0
3440	一期还是二期	有套中间套435带车位的	0
878	可以看房吗	您什么时间方便	1
857	我就想了解一下 按首套的话 首付几成	中介费2个点	0
2849	附近有什么配套	是楼下的基层商	0
996	这个房子商贷不了了吧	可以商贷的	1
1603	税费怎么算	两个点的过户费，和一些拆改费	1
511	这套房子能看吗	也可以体验我们的VR 实景看房，我们的黑科技	1
4351	家具这些呢	里面家具全部是红木的，包括地盘。	1
5568	是不是就是以前台北路小学？	可以	0
1970	配套的教学资源是什么	您全款买的话就没有个税啦	0
3097	您好，我想咨询#大城小爱#小区	我发给您看一下	0
4938	我一会过来看看，你再多找几套	嗯，您大概多久到？我这会儿在外面吃饭。	0
358	可以看下吗	可以的，我vr带你看下	1
5150	什么时候方便看房	好的，	0
1365	周末可以看看吗？	好的	0
2798	这是哪里的房子	青年湖东里的房子	1
2931	市北有对口的小学吗	差不多。今年把中山北路划为第三梯队了	0
5316	这套房源价格还有优惠空间么？	您好	0
5398	这个房子是国亭几期	有的，您预算打算控制在多少	0
4683	最低多少钱	我和她谈了，才不卖那么高的	0
1038	这个房子是哪个学校啊	那你先看看房子啊	0
4589	五一可以看房吗	去年挂牌的，但是租客只能节假日看房的	0
4421	满几	好	0
1399	现在能看房吗？	我们看下这套香江花园的嘛	0
2586	只要房子配套设施好，户型，房龄新的?总之性价比好的，不知咋说，您懂给参考一下	好的	1
2841	美女，能看房吗？我十分钟去	😌	0
2518	什么时候能够看房呢？	随时看房子	1
1410	初中呢？	此房可看您看看呢	0
3643	价位能谈呗	价格可以谈的😁	1
4275	之前发的房子能看吗	你好	0
643	能不能看成交的精装修？	您在贝壳网查成交就可以看到啊	0
1806	几期可以说吗？	圣馨大地小区没有期	1
2541	230能搞定吗	试试吧	1
4877	价格有空间吗	低于100万可以试试磨磨	1
3926	初中呢	学区不一样	0
3912	价格能下来1030吗	😅甚是有点长哈，您是需要卖房嘛？	0
935	是那的？	位置有要求没	0
1888	我说的顶楼那个能看吗	您好！我给您发起一下要电话申请，您方便点击同意吗？	0
4569	家具家电都带吗	您留个电话呗	0
2652	采光好不好哦	房子空置的。近段时间可能看不了。房东在达州。?实在抱歉。	0
5930	这套房源价格还有优惠空间么？	您好，可以谈，您有时间来看看嘛。	1
4727	你好 这个也是一期的吗	是一期	1
2717	今天能看吗	您稍等	0
1085	家具都打包么	意思就是蛮高级的	0
3054	这套房源价格还有优惠空间么？	您好	0
2771	想先了解一下底价再说	目前业主没有说底价	1
4434	您好，请问这个房子周边有哪些学校？	哦哦，你目前比较喜欢哪里的房子	0
4741	你好，这套现在可以看吗	您好	0
104	家具？	5楼、这套清水。	0
5610	多找几个一起看一下	好的	0
348	送点家具才行	哦	0
3214	看一下第一套房子吧	你感觉那一套喜欢，我可以VR给你说一下	1
3306	最好周围配套齐一点	有特价房	0
2688	组合贷也不行吗	行，这个号能加微信吧？	0
4449	几楼呢？采光怎么样？	有时间看看本房吗？	0
5959	这个样子明天我有时间，可以看房不	可以的	1
5200	什么时候满二年呢	价格这边是刚从117万下降到114万的	0
2855	依你看房东底价？他好像不五一？	不唯一	0
4337	都需要，孩子上小学需要好一点的学校配套成熟点的	这套单子在团泊西，团泊西这边就是重点小学，北师大付小，这个学校在北京都很有名	1
683	初中，不是直接对口小学吗？	你说的是直升吗	0
2127	毛坯带车位吗？	简装的，但是和边套区别有点。	0
1493	您好，请问这个房子周边有哪些学校？	有什么可以帮到您的呢	0
639	你好，产证什么时候满是2年	配合满2年过户	0
521	什么时候能够看房呢？	您好，您发的房子还在的，链家所有房源均为真实在售房源，想看看吗？我可以帮您约业主时间	0
130	这种房子可以商业贷款吗	是得	0
4389	您好，我想咨询欧风华庭小区	喜欢多层洋房还是电梯高层	0
134	这个是一期？	你是这个周六有时间看房是吧	0
5330	初中是哪所中学	7楼顶	0
1573	南北标准户型吗	南北标准户型	1
3795	价格还有多少空间	看中价格可谈	1
4211	这个价格还能聊吗	您留个电话呗	0
4887	我想约之前了解清楚这个房子的情况	现在组合贷下款时间都在半年以上，有些房东不愿意，你可以看看别的嘛	0
2590	您好，我正在看广阳城的房子	多问一下，您贷款么	0
4125	房本下来了吗	下来了	1
1915	一般税费怎么算的	这个5楼的，实际上差不多就4楼，每层都有缓步台，一点都不高	0
2990	这个小区都是精装修吗	暂时就是主要是时间也不算久满二对他来说	0
5908	有本吗	房本还没下	1
1860	348能看吗？	租客在住不让看	1
3216	税费大概多少	过来看看房子吗！	0
2343	临街临路吗	您想考虑这个小区的两室	0
4271	不满两年有高税啊	带着固定装修	0
2775	看看呢	您好！昨天我发的这套房源真的不错哟	0
1151	这套房源价格还有优惠空间吗？	这个房子现在卖房意向不确定	0
5380	你说的格林小高是哪个？能一起看一下吗	好的👌，那我们3点格林玫瑰湾南门见。	0
1396	这个房子价格能谈那	可以	1
898	满几年？	帮个忙呗	0
1508	这个首付加上税费多少？	好的，您给我留个电话，我算好了发给您。	0
5060	这套价格上最低多少呢	😁😁😁	0
3533	这个是清水还是装修了的	这套没有	0
79	这套房源价格还有优惠空间么？	您好	0
1938	价格有空间吗	100万	1
3865	我不想装修呢	原拆原建的	0
1263	生活配套一应俱全的	最里面的那一栋，不临主干道	0
2491	阴面？	中介费2.5，4.125万	0
2639	有个税增值税吗	您想什么时候看房？	0
5087	有证吗	40	0
4526	什么时候能够看房呢？	你好，一般客户买房都有8大基本需求: 1.总价格预算？ 2.要不要学位？ 3.对房龄要求？ 4.有没有合适的小区？ 5.要几房能满足居住要求？ 6.面积大概要求多少平方？ 7.对装修有没要求？还是要自己重新装修？ 8.能不能接受楼梯房？还是一定要电梯房？ 方便吗，请说说你的要求	0
1283	这个房子买几年了？	是的	0
2482	就是问问看看能多少钱最低	这套房子在7楼，总楼层12层	0
3576	首师大附中是新建的吧	但是首师大还没有普遍招生	0
4496	那天你说还有一套可以带我看的房子	vr?	0
1387	楼前面有没有高楼挡着呀	采光没有问题	1
3341	一会能看吗	你啥时候到	0
3567	远征160的房子最低价多少？	6楼的那个145平的考虑吗？业主着急卖	0
553	西湖郡有毛坯吗	有一套是毛坯的	1
2189	价格还可谈吗？	现在的房子基本上都是一两万的空间	1
5077	周边有学校，在省人民医院和郑州市第一人民医院中间，考虑	好的	1
702	能看吧	你好	0
740	包括西区的也想看一下	我加你微信发给你看看	0
5152	房子能优惠多少	挺诚意卖的	0
4455	现在想看看啊	您说的是570万那套吗	0
1348	五户的西边南北通透吗	微信发我	0
4531	契税几个点？	你电话多少	0
574	税费下来多少?	税费加中介费	0
4346	这套房源价格还有优惠空间吗？	您要是看好都可以谈谈的	1
5566	您好，请问这个房子周边有哪些学校	满了	0
2861	需要实际看下楼层采光啥的	好的	0
2545	阳光有遮挡吗	嗯嗯，嘉华苑在卖的一楼都是二期的	0
18	采光怎么样呢？	随时可以看房的	0
2513	是不是就要交增值税？	那我加一下您微信，您看方便吗？	0
1356	家具都不带走多少钱	房子很新之前没住过	0
2025	您好，我想咨询塘朗城小区	？？？深铁集团	0
1189	能看吗	可以的	1
2426	小孙，问下房东，这房子80万卖不卖？	姐，这个房子您看过了	0
5052	三区吗	中间楼层，您要去看看吗	0
2610	不需要不需要，我自己可以过来看哈	现在有些楼栋在封顶了	0
4051	那还是没诚意😁	或者你加我微信	0
2250	这个装修好像是中介装的吧？	需要看看吗？	0
1929	有税吗	这个房子是含有差额税的	1
4942	还能降多少	看上房子谈价格	1
101	我看房本不满两年 税费是不是很高	这个是在一个小院里面的	0
5627	对，议价空间？	方便聊下付款方式吗	0
773	这个房子啥时候能看	能看，您现在在哪呢	0
1358	啥时候满两年?	没事的	0
787	是哪里的？	公寓98都是40年啊	0
1761	258万还能讲价的么	这套房子在8楼，是中高层楼，总楼层12层	0
5031	你好，我想看沃尔玛周边房子	你稍等一下	0
4028	融福的都要明年十月份才会满2年是吗	房东也很诚心出售	0
2237	这个房子可以贷款吗	在	0
681	下午可以看房吗？	您几点有空，我帮您约下	1
198	您好，我想咨询绿地世纪城七期小区	?贷款考虑不哇	0
4471	房子价格大概能谈多少	确实不行	0
1288	今天下午看房 可以吗	看党校这套吗	0
2294	产权证情况呢	就考虑临河街左右的吗	0
2580	有房子可以看吗	可以	0
4515	多少钱能卖啊	这套房子您看看	0
2918	9号楼会不会堵采光	不会的	1
3615	家具家电带吗	没有车位储藏室	0
4791	你的意思是不能圈？	您考虑一楼带院子的	0
2658	税有多少	这套房子目前是君华3房性价比最高的房子啦？	0
4646	现在几套能看	您好，您之前咨询的房源户型很优质，您有时间去看看吗？	0
550	首付多少	年限太老	0
916	可以看房吗？	我也可以带您VR先看一下	1
3691	能讲价吗	目前还没有照片，里面是租客，都是晚上才回来，摄影师只有白天才可以拍摄vr，所以总是错过	0
260	有增值税吗	简单装修	0
891	价格最低多少	这个业主540左右	0
3443	临吗	空间不太多	0
